z,n,name,levelEnergy(MeV),halflife,halflifeUnit,halflifeUncertainty,decayMode,branchingRatio,branchingRatioUncertainty,betaMinus,betaMinusUncertainty
84,109,193Po,0,407,ms,31,ɑ,100,,-8.25E+3,2.60E+1
84,109,193Po,0.095,246,ms,11,a,100,,-8.25E+3,2.60E+1
84,110,194Po,0,392,ms,4,ɑ,93,7,-1.02E+4,2.68E+1
84,110,194Po,0,392,ms,4,ε+β+,7,7,-1.02E+4,2.68E+1
84,111,195Po,0,4.64,s,0.09,ɑ,94,4,-7.64E+3,1.13E+1
84,111,195Po,0,4.64,s,0.09,ε+β+,6,4,-7.64E+3,1.13E+1
84,111,195Po,0.15,1.92,s,0.02,a,100,,-7.64E+3,1.13E+1
84,112,196Po,0,5.63,s,0.07,ɑ,94,5,-9.55E+3,3.07E+1
84,112,196Po,0,5.63,s,0.07,ε+β+,6,5,-9.55E+3,3.07E+1
84,113,197Po,0,54,s,1,ɑ,44,7,-7.03E+3,1.26E+1
84,113,197Po,0,54,s,1,ε+β+,56,7,-7.03E+3,1.26E+1
84,113,197Po,0.199,25.8,s,0.2,EC+B+,16,9,-7.03E+3,1.26E+1
84,113,197Po,0.199,25.8,s,0.2,a,84,9,-7.03E+3,1.26E+1
84,113,197Po,0.199,25.8,s,0.2,IT,,,-7.03E+3,1.26E+1
84,114,198Po,0,1.76,m,0.02,ɑ,57,2,-8.76E+3,1.81E+1
84,114,198Po,0,1.76,m,0.02,ε+β+,43,2,-8.76E+3,1.81E+1
84,115,199Po,0,5.5,m,0.2,ɑ,7.5,0.3,-6.41E+3,7.64
84,115,199Po,0,5.5,m,0.2,ε+β+,92.5,0.3,-6.41E+3,7.64
84,115,199Po,0.31,4.17,m,0.04,EC+B+,73.5,1,-6.41E+3,7.64
84,115,199Po,0.31,4.17,m,0.04,IT,2.5,1,-6.41E+3,7.64
84,115,199Po,0.31,4.17,m,0.04,a,24,1,-6.41E+3,7.64
84,116,200Po,0,11.5,m,0.1,ɑ,11.3,0.4,-7.95E+3,2.56E+1
84,116,200Po,0,11.5,m,0.1,ε+β+,88.7,0.4,-7.95E+3,2.56E+1
84,117,201Po,0,15.5,m,0.2,ɑ,1.13,0.04,-5.73E+3,9.56
84,117,201Po,0,15.5,m,0.2,ε+β+,98.87,0.04,-5.73E+3,9.56
84,117,201Po,0.44210000000000005,9,m,0.1,EC+B+,41.4,0.7,-5.73E+3,9.56
84,117,201Po,0.44210000000000005,9,m,0.1,IT,56.2,1.2,-5.73E+3,9.56
84,117,201Po,0.44210000000000005,9,m,0.1,a,2.4,0.5,-5.73E+3,9.56
84,118,202Po,0,44.6,m,0.4,ɑ,1.92,0.07,-7.34E+3,2.89E+1
84,118,202Po,0,44.6,m,0.4,ε+β+,98.08,0.07,-7.34E+3,2.89E+1
84,119,203Po,0,36.7,m,0.5,ɑ,0.11,0.02,-5.14E+3,1.15E+1
84,119,203Po,0,36.7,m,0.5,ε+β+,99.89,0.02,-5.14E+3,1.15E+1
84,119,203Po,0.64164,45,s,2,IT,100,,-5.14E+3,1.15E+1
84,120,204Po,0,3.518,h,0.013,ɑ,0.673,0.027,-6.46E+3,2.48E+1
84,120,204Po,0,3.518,h,0.013,ε+β+,99.328,0.027,-6.46E+3,2.48E+1
85,108,193At,0,28,ms,+5-4,ɑ,100,,-9.11E+3,3.31E+1
85,109,194At,0.01,323,ms,7,ECf,0.8,,-6.44E+3,2.88E+1
85,109,194At,0.01,323,ms,7,ɑ,100,,-6.44E+3,2.88E+1
85,109,194At,0.01,323,ms,7,ε+β+,,,-6.44E+3,2.88E+1
85,109,194At,0.01,323,ms,7,IT,,,-6.44E+3,2.88E+1
85,109,194At,0+X,286,ms,7,a,100,,-6.44E+3,2.88E+1
85,109,194At,0+X,286,ms,7,ECf,0.8,,-6.44E+3,2.88E+1
85,109,194At,0+X,286,ms,7,EC+B+,,,-6.44E+3,2.88E+1
85,106,191At,0,1.7,ms,+1.1-0.5,ɑ,100,,,
85,107,192At,0+X,88,ms,6,ECf,0.5,,,
85,107,192At,0+X,88,ms,6,ɑ,100,,,
85,107,192At,0+X,11.5,ms,0.6,ECf,0.5,,,
85,107,192At,0+X,11.5,ms,0.6,a,100,,,
85,119,204At,0,9.2,m,0.1,ɑ,3.9,0.2,-3.90E+3,2.38E+1
85,119,204At,0,9.2,m,0.1,ε+β+,96.1,0.2,-3.90E+3,2.38E+1
85,119,204At,0.5872999999999999,108,ms,10,IT,100,,-3.90E+3,2.38E+1
85,117,202At,0,184,s,1,ɑ,12,7,-4.32E+3,3.26E+1
85,117,202At,0,184,s,1,ε+β+,88,7,-4.32E+3,3.26E+1
85,117,202At,0.19,182,s,2,a,8.6,1.1,-4.32E+3,3.26E+1
85,117,202At,0.19,182,s,2,EC+B+,91.4,1.1,-4.32E+3,3.26E+1
85,117,202At,0.59,0.46,s,0.05,IT,99.904,0.011,-4.32E+3,3.26E+1
85,117,202At,0.59,0.46,s,0.05,a,0.096,0.011,-4.32E+3,3.26E+1
85,118,203At,0,7.4,m,0.1,ɑ,31,3,-5.97E+3,1.21E+1
85,118,203At,0,7.4,m,0.1,ε+β+,69,3,-5.97E+3,1.21E+1
85,115,200At,0,43,s,1,ɑ,53,4,-4.98E+3,2.51E+1
85,115,200At,0,43,s,1,ε+β+,47,4,-4.98E+3,2.51E+1
85,115,200At,0.113,47,s,1,a,43,7,-4.98E+3,2.51E+1
85,115,200At,0.113,47,s,1,EC+B+,57,7,-4.98E+3,2.51E+1
85,115,200At,0.34400000000000003,6.4,s,0.5,IT,89.5,0.3,-4.98E+3,2.51E+1
85,115,200At,0.34400000000000003,6.4,s,0.5,a,10.5,0.3,-4.98E+3,2.51E+1
85,115,200At,0.34400000000000003,6.4,s,0.5,EC+B+,,,-4.98E+3,2.51E+1
85,116,201At,0,85,s,2,ɑ,71,7,-6.68E+3,1.30E+1
85,116,201At,0,85,s,2,ε+β+,29,7,-6.68E+3,1.30E+1
85,113,198At,0,4.47,s,0.1,ɑ,90,10,-5.47E+3,1.42E+1
85,113,198At,0,4.47,s,0.1,ε+β+,10,10,-5.47E+3,1.42E+1
85,113,198At,0.265,1.22,s,0.05,a,84,16,-5.47E+3,1.42E+1
85,113,198At,0.265,1.22,s,0.05,EC+B+,16,16,-5.47E+3,1.42E+1
85,114,199At,0,6.97,s,0.13,ɑ,92,,-7.26E+3,9.06
85,114,199At,0,6.97,s,0.13,ε+β+,8,,-7.26E+3,9.06
85,114,199At,0.244,273,ms,9,IT,99,,-7.26E+3,9.06
85,114,199At,0.244,273,ms,9,a,1,,-7.26E+3,9.06
85,111,196At,0,377,ms,4,ε+β+,2.5,0.3,-5.88E+3,3.33E+1
85,111,196At,0,377,ms,4,ɑ,97.5,0.3,-5.88E+3,3.33E+1
85,111,196At,0,377,ms,4,ECf,0.009,0.001,-5.88E+3,3.33E+1
85,112,197At,0,388,ms,6,ɑ,96.1,1.2,-7.86E+3,1.80E+1
85,112,197At,0,388,ms,6,ε+β+,3.9,1.2,-7.86E+3,1.80E+1
85,112,197At,0.052000000000000005,2,s,0.2,a,100,,-7.86E+3,1.80E+1
85,112,197At,0.052000000000000005,2,s,0.2,EC+B+,,,-7.86E+3,1.80E+1
85,112,197At,0.052000000000000005,2,s,0.2,IT,,,-7.86E+3,1.80E+1
85,110,195At,0,309,ms,19,ɑ,100,,-8.52E+3,5.25E+1
85,110,195At,0.033,144,ms,3,IT,12,4,-8.52E+3,5.25E+1
85,110,195At,0.033,144,ms,3,a,88,4,-8.52E+3,5.25E+1
85,128,213At,0,124,ns,6,ɑ,100,,-8.83E+2,5.72
85,129,214At,0,558,ns,10,ɑ,100,,9.40E+2,9.88
85,126,211At,0,7.216,h,0.006,ɑ,41.78,0.08,-2.89E+3,6.89
85,126,211At,0,7.216,h,0.006,ε,58.22,0.08,-2.89E+3,6.89
85,127,212At,0,314,ms,2,ɑ,100,,3.10E+1,3.59
85,127,212At,0.22290000000000001,121,ms,2,IT,0.5,0.5,3.10E+1,3.59
85,127,212At,0.22290000000000001,121,ms,2,a,99.5,0.5,3.10E+1,3.59
85,124,209At,0,5.42,h,0.05,ɑ,4.1,0.5,-3.94E+3,1.10E+1
85,124,209At,0,5.42,h,0.05,ε+β+,95.9,0.5,-3.94E+3,1.10E+1
85,125,210At,0,8.1,h,0.4,ɑ,0.175,0.02,-2.36E+3,8.92
85,125,210At,0,8.1,h,0.4,ε+β+,99.825,0.02,-2.36E+3,8.92
85,122,207At,0,1.81,h,0.03,ɑ,10,,-4.59E+3,1.32E+1
85,122,207At,0,1.81,h,0.03,ε+β+,90,,-4.59E+3,1.32E+1
85,123,208At,0,1.63,h,0.03,ɑ,0.55,0.06,-2.81E+3,1.35E+1
85,123,208At,0,1.63,h,0.03,ε+β+,99.45,0.06,-2.81E+3,1.35E+1
85,120,205At,0,26.9,m,0.8,ɑ,10,2,-5.27E+3,1.30E+1
85,120,205At,0,26.9,m,0.8,ε+β+,90,2,-5.27E+3,1.30E+1
85,121,206At,0,30.5,m,0.6,ɑ,0.9,0.1,-3.30E+3,1.60E+1
85,121,206At,0,30.5,m,0.6,ε+β+,99.1,0.1,-3.30E+3,1.60E+1
85,130,215At,0,37,us,3,ɑ,100,,-8.75E+1,8.90
85,139,224At,0,1.27,m,+2.3-0.38,β⁻,100,,5.26E+3,2.44E+1
85,137,222At,0,54,s,10,β⁻,100,,4.58E+3,1.59E+1
85,138,223At,0,50,s,7,β⁻,100,,3.03E+3,1.60E+1
85,135,220At,0,3.71,m,0.04,β⁻,92,2,3.76E+3,1.40E+1
85,135,220At,0,3.71,m,0.04,ɑ,8,2,3.76E+3,1.40E+1
85,136,221At,0,2.3,m,0.2,β⁻,100,,2.31E+3,1.50E+1
85,133,218At,0,1.28,s,0.05,β⁻,0.05,0.05,2.88E+3,1.16E+1
85,133,218At,0,1.28,s,0.05,ɑ,99.95,0.05,2.88E+3,1.16E+1
85,134,219At,0,56,s,3,β⁻,6.4,1,1.56E+3,2.94
85,134,219At,0,56,s,3,ɑ,93.6,1,1.56E+3,2.94
85,131,216At,0,0.3,ms,0.03,ɑ,100,,2.00E+3,6.63
85,132,217At,0,32.6,ms,0.2,β⁻,0.007,0.003,7.36E+2,6.15
85,132,217At,0,32.6,ms,0.2,ɑ,99.993,0.003,7.36E+2,6.15
85,140,225At,0,,,,β⁻,100,,3.76E+3,3.00E+2
85,141,226At,0,,,,β⁻,100,,5.91E+3,3.00E+2
85,144,229At,0,,,,β⁻,100,,5.52E+3,4.00E+2
85,144,229At,0,,,,β⁻n,,,5.52E+3,4.00E+2
85,142,227At,0,,,,β⁻,100,,4.54E+3,3.00E+2
85,142,227At,0,,,,β⁻n,,,4.54E+3,3.00E+2
85,143,228At,0,,,,β⁻,100,,6.63E+3,4.00E+2
85,143,228At,0,,,,β⁻n,,,6.63E+3,4.00E+2
86,128,214Rn,0,259,ns,3,ɑ,100,,-3.36E+3,1.24E+1
86,127,213Rn,0,19.38,ms,0.19,ɑ,100,,-2.14E+3,5.69
86,129,215Rn,0,2.3,us,0.1,ɑ,100,,-1.48E+3,9.18
86,124,210Rn,0,2.42,h,0.04,ɑ,96,1,-6.26E+3,1.41E+1
86,124,210Rn,0,2.42,h,0.04,ε+β+,4,1,-6.26E+3,1.41E+1
86,123,209Rn,0,28.7,m,0.9,ɑ,17,2,-5.15E+3,1.52E+1
86,123,209Rn,0,28.7,m,0.9,ε+β+,83,2,-5.15E+3,1.52E+1
86,126,212Rn,0,23.9,m,1.2,ɑ,100,,-5.14E+3,9.30
86,125,211Rn,0,14.7,h,0.2,ɑ,27.4,1.7,-4.61E+3,1.37E+1
86,125,211Rn,0,14.7,h,0.2,ε,72.6,1.7,-4.61E+3,1.37E+1
86,120,206Rn,0,6.29,m,0.2,ɑ,62,3,-7.88E+3,2.91E+1
86,120,206Rn,0,6.29,m,0.2,ε+β+,38,3,-7.88E+3,2.91E+1
86,122,208Rn,0,24.28,m,0.16,ɑ,62,7,-6.99E+3,1.54E+1
86,122,208Rn,0,24.28,m,0.16,ε+β+,38,7,-6.99E+3,1.54E+1
86,121,207Rn,0,9.25,m,0.17,ɑ,21,3,-5.78E+3,1.81E+1
86,121,207Rn,0,9.25,m,0.17,ε+β+,79,3,-5.78E+3,1.81E+1
86,140,226Rn,0,7.4,m,0.1,β⁻,100,,1.22E+3,1.21E+1
86,139,225Rn,0,4.66,m,0.04,β⁻,100,,2.71E+3,1.63E+1
86,138,224Rn,0,114,m,6,β⁻,100,,6.96E+2,1.48E+1
86,135,221Rn,0,25.7,m,0.5,β⁻,80,2,1.19E+3,7.23
86,135,221Rn,0,25.7,m,0.5,ɑ,20,2,1.19E+3,7.23
86,134,220Rn,0,55.6,s,0.1,ɑ,100,,-8.70E+2,4.02
86,137,223Rn,0,24.3,m,1.0,β⁻,100,,2.00E+3,8.05
86,136,222Rn,0,3.82146,d,0.00016,ɑ,100,,-6.14,7.70
86,131,217Rn,0,0.59,ms,0.06,ɑ,100,,-6.56E+2,7.53
86,130,216Rn,0,29,us,4,ɑ,100,,-2.71E+3,6.93
86,133,219Rn,0,3.96,s,0.01,ɑ,100,,2.12E+2,6.89
86,132,218Rn,0,33.75,ms,0.15,ɑ,100,,-1.84E+3,4.44
86,145,231Rn,0,,,,β⁻,100,,4.46E+3,3.00E+2
86,142,228Rn,0,65,s,2,β⁻,100,,1.85E+3,1.89E+1
86,141,227Rn,0,20.8,s,0.7,β⁻,100,,3.20E+3,1.52E+1
86,144,230Rn,0,,,,β⁻,100,,2.68E+3,2.00E+2
86,143,229Rn,0,12,s,+1.2-1.3,β⁻,100,,3.69E+3,1.39E+1
86,109,195Rn,0,6,ms,+3-2,ɑ,100,,,
86,109,195Rn,0.06,5,ms,+3-2,a,100,,,
86,108,194Rn,0,0.78,ms,0.16,ɑ,100,,,
86,107,193Rn,0,1.15,ms,0.27,ɑ,100,,,
86,117,203Rn,0,44,s,2,ɑ,66,9,-7.06E+3,8.52
86,117,203Rn,0,44,s,2,ε+β+,34,9,-7.06E+3,8.52
86,117,203Rn,0.362,26.9,s,0.5,a,75,10,-7.06E+3,8.52
86,117,203Rn,0.362,26.9,s,0.5,EC+B+,25,10,-7.06E+3,8.52
86,116,202Rn,0,9.75,s,0.13,ɑ,78,8,-9.37E+3,1.85E+1
86,116,202Rn,0,9.75,s,0.13,ε+β+,22,8,-9.37E+3,1.85E+1
86,119,205Rn,0,170,s,3,ɑ,25,1,-6.39E+3,9.32
86,119,205Rn,0,170,s,3,ε+β+,75,1,-6.39E+3,9.32
86,118,204Rn,0,74,s,1,ɑ,72,1,-8.57E+3,2.56E+1
86,118,204Rn,0,74,s,1,ε+β+,28,1,-8.57E+3,2.56E+1
86,113,199Rn,0,0.6,s,0.02,ɑ,100,,-8.33E+3,1.55E+1
86,113,199Rn,0.222,0.312,s,0.015,a,100,,-8.33E+3,1.55E+1
86,112,198Rn,0,65,ms,2,ɑ,90,10,-1.08E+4,3.38E+1
86,112,198Rn,0,65,ms,2,ε+β+,10,10,-1.08E+4,3.38E+1
86,115,201Rn,0,7,s,0.4,ɑ,,,-7.69E+3,1.35E+1
86,115,201Rn,0,7,s,0.4,ε+β+,,,-7.69E+3,1.35E+1
86,115,201Rn,0.248,3.8,s,0.1,a,,,-7.69E+3,1.35E+1
86,115,201Rn,0.248,3.8,s,0.1,EC+B+,,,-7.69E+3,1.35E+1
86,114,200Rn,0,1.03,s,0.02,ɑ,86,,-1.01E+4,3.10E+1
86,114,200Rn,0,1.03,s,0.02,ε+β+,14,,-1.01E+4,3.10E+1
86,111,197Rn,0,55,ms,+6-5,ɑ,100,,-8.74E+3,5.87E+1
86,110,196Rn,0,4.4,ms,+1.3-0.9,ɑ,100,,,
86,110,196Rn,0,4.4,ms,+1.3-0.9,ε+β+,,,,
87,139,226Fr,0,49,s,1,β⁻,100,,3.85E+3,6.52
87,138,225Fr,0,4,m,0.1,β⁻,100,,1.82E+3,1.21E+1
87,137,224Fr,0,3.33,m,0.1,β⁻,100,,2.92E+3,1.13E+1
87,132,219Fr,0,22,ms,4,ɑ,100,,-7.76E+2,9.59
87,131,218Fr,0,1.1,ms,0.3,ɑ,100,,4.13E+2,1.05E+1
87,130,217Fr,0,22,us,5,ɑ,100,,-1.57E+3,9.47
87,136,223Fr,0,21.99,m,0.07,β⁻,99.994,,1.14E+3,8.47E-1
87,136,223Fr,0,21.99,m,0.07,ɑ,0.006,,1.14E+3,8.47E-1
87,135,222Fr,0,14.2,m,0.3,β⁻,100,,2.05E+3,8.68
87,134,221Fr,0,4.801,m,0.009,14C,8.8e-11,1.1e-11,3.13E+2,6.38
87,134,221Fr,0,4.801,m,0.009,ɑ,99.995,0.003,3.13E+2,6.38
87,134,221Fr,0,4.801,m,0.009,β⁻,0.005,0.003,3.13E+2,6.38
87,133,220Fr,0,27.4,s,0.3,β⁻,0.35,0.05,1.21E+3,8.48
87,133,220Fr,0,27.4,s,0.3,ɑ,99.65,0.05,1.21E+3,8.48
87,129,216Fr,0,0.7,us,0.02,ɑ,100,,-3.20E+2,8.89
87,128,215Fr,0,89,ns,5,ɑ,100,,-2.21E+3,9.76
87,127,214Fr,0,5.5,ms,0.2,ɑ,100,,-1.05E+3,9.98
87,126,213Fr,0,34.17,s,0.06,ɑ,99.45,0.05,-3.89E+3,1.08E+1
87,126,213Fr,0,34.17,s,0.06,ε+β+,0.55,0.05,-3.89E+3,1.08E+1
87,121,208Fr,0,58.6,s,0.4,ɑ,89,3,-4.39E+3,1.47E+1
87,121,208Fr,0,58.6,s,0.4,ε+β+,11,3,-4.39E+3,1.47E+1
87,120,207Fr,0,14.8,s,0.1,ɑ,95,2,-6.36E+3,6.08E+1
87,120,207Fr,0,14.8,s,0.1,ε+β+,5,2,-6.36E+3,6.08E+1
87,125,212Fr,0,20.3,m,0.6,ɑ,43,2,-3.31E+3,1.34E+1
87,125,212Fr,0,20.3,m,0.6,ε+β+,57,2,-3.31E+3,1.34E+1
87,124,211Fr,0,3.1,m,0.02,ɑ,87,3,-4.97E+3,1.29E+1
87,124,211Fr,0,3.1,m,0.02,ε,13,3,-4.97E+3,1.29E+1
87,123,210Fr,0,3.18,m,0.06,ɑ,71,4,-3.78E+3,1.62E+1
87,123,210Fr,0,3.18,m,0.06,ε+β+,29,4,-3.78E+3,1.62E+1
87,122,209Fr,0,50.5,s,0.7,ɑ,89,3,-5.64E+3,1.28E+1
87,122,209Fr,0,50.5,s,0.7,ε+β+,11,3,-5.64E+3,1.28E+1
87,143,230Fr,0,19.1,s,0.5,β⁻,100,,4.97E+3,1.21E+1
87,142,229Fr,0,50.2,s,0.4,β⁻,100,,3.10E+3,1.62E+1
87,141,228Fr,0,38,s,1,β⁻,100,,4.44E+3,7.02
87,140,227Fr,0,2.47,m,0.03,β⁻,100,,2.50E+3,6.21
87,146,233Fr,0,0.9,s,0.1,β⁻,100,,4.58E+3,2.13E+1
87,146,233Fr,0,0.9,s,0.1,β⁻n,,,4.58E+3,2.13E+1
87,145,232Fr,0,5.5,s,0.6,β⁻,100,,5.57E+3,1.67E+1
87,144,231Fr,0,17.6,s,0.5,β⁻,100,,3.86E+3,1.37E+1
87,118,205Fr,0,3.9,s,0.07,ɑ,98.5,0.4,-7.11E+3,2.40E+1
87,118,205Fr,0,3.9,s,0.07,ε+β+,1.5,0.4,-7.11E+3,2.40E+1
87,117,204Fr,0,1.8,s,0.3,ɑ,92,2,-5.45E+3,2.61E+1
87,117,204Fr,0,1.8,s,0.3,ε+β+,8,2,-5.45E+3,2.61E+1
87,117,204Fr,0.041,2.2,s,0.2,a,90,2,-5.45E+3,2.61E+1
87,117,204Fr,0.041,2.2,s,0.2,EC+B+,10,2,-5.45E+3,2.61E+1
87,117,204Fr,0.316,1.65,s,0.15,a,66,10,-5.45E+3,2.61E+1
87,117,204Fr,0.316,1.65,s,0.15,EC+B+,24,10,-5.45E+3,2.61E+1
87,116,203Fr,0,550,ms,10,ɑ,100,,-7.72E+3,1.15E+1
87,116,203Fr,0.361,43,ms,4,IT,80,4,-7.72E+3,1.15E+1
87,116,203Fr,0.361,43,ms,4,a,20,4,-7.72E+3,1.15E+1
87,115,202Fr,0,364,ms,15,ɑ,100,,-5.97E+3,1.61E+1
87,115,202Fr,0.257,286,ms,13,a,100,,-5.97E+3,1.61E+1
87,119,206Fr,0,&asymp;16,s,,ɑ,88.4,3.3,-4.81E+3,3.31E+1
87,119,206Fr,0,&asymp;16,s,,ε+β+,11.6,3.3,-4.81E+3,3.31E+1
87,119,206Fr,0.2,&asymp;16,s,,a,84.7,1.5,-4.81E+3,3.31E+1
87,119,206Fr,0.2,&asymp;16,s,,EC+B+,15.3,1.5,-4.81E+3,3.31E+1
87,119,206Fr,0.73,0.7,s,0.1,IT,87,2,-4.81E+3,3.31E+1
87,119,206Fr,0.73,0.7,s,0.1,a,13,2,-4.81E+3,3.31E+1
87,110,197Fr,0,0.6,ms,+3.0-0.3,ɑ,100,,,
87,114,201Fr,0,63,ms,3,ɑ,100,,-8.34E+3,2.22E+1
87,114,201Fr,0.13,27,ms,9,a,100,,-8.34E+3,2.22E+1
87,113,200Fr,0,50,ms,2,ECf,1.4,,,
87,113,200Fr,0,50,ms,2,ɑ,100,,,
87,112,199Fr,0,4.5,ms,+3.1-1.3,ɑ,100,,,
87,111,198Fr,0+X,15,ms,3,ɑ,100,,,
87,111,198Fr,0+X,1.1,ms,0.7,a,100,,,
88,137,225Ra,0,14.8,d,0.2,β⁻,100,,3.55E+2,5.00
88,136,224Ra,0,3.6313,d,0.0012,14C,4e-9,1e-9,-1.40E+3,4.08
88,136,224Ra,0,3.6313,d,0.0012,ɑ,100,,-1.40E+3,4.08
88,139,227Ra,0,42.2,m,0.5,β⁻,100,,1.32E+3,2.26
88,138,226Ra,0,1600,y,7,14C,2.6e-9,6e-10,-6.41E+2,3.27
88,138,226Ra,0,1600,y,7,ɑ,100,,-6.41E+2,3.27
88,131,219Ra,0,9,ms,2,ɑ,100,,-2.17E+3,5.19E+1
88,130,218Ra,0,25.91,us,0.14,ɑ,100,,-4.20E+3,5.84E+1
88,133,221Ra,0,16,s,2,14C,1.2e-10,9e-11,-1.56E+3,5.70E+1
88,133,221Ra,0,16,s,2,ɑ,100,,-1.56E+3,5.70E+1
88,132,220Ra,0,18,ms,2,ɑ,100,,-3.47E+3,9.62
88,135,223Ra,0,11.4352,d,0.001,14C,8.9e-8,4e-9,-5.91E+2,6.96
88,135,223Ra,0,11.4352,d,0.001,ɑ,100,,-5.91E+2,6.96
88,134,222Ra,0,33.6,s,0.4,14C,2.9e-8,6e-9,-2.30E+3,6.27
88,134,222Ra,0,33.6,s,0.4,ɑ,100,,-2.30E+3,6.27
88,126,214Ra,0,2.438,s,0.016,ɑ,99.94,0.004,-6.34E+3,1.45E+1
88,126,214Ra,0,2.438,s,0.016,ε,0.06,0.004,-6.34E+3,1.45E+1
88,125,213Ra,0,2.73,m,0.05,ɑ,86,2,-5.79E+3,1.52E+1
88,125,213Ra,0,2.73,m,0.05,ε+β+,14,2,-5.79E+3,1.52E+1
88,128,216Ra,0,172,ns,7,ɑ,100,,-4.85E+3,1.22E+1
88,127,215Ra,0,1.68,ms,0.01,ɑ,100,,-3.49E+3,1.43E+1
88,129,217Ra,0,1.59,us,0.14,ɑ,100,,-2.81E+3,1.32E+1
88,120,208Ra,0,1.11,s,0.045,ɑ,87,3,-9.03E+3,6.51E+1
88,120,208Ra,0,1.11,s,0.045,ε+β+,13,3,-9.03E+3,6.51E+1
88,122,210Ra,0,3.9,s,0.1,ɑ,100,,-8.32E+3,6.28E+1
88,121,209Ra,0,4.8,s,0.2,ɑ,100,,-6.98E+3,5.61E+1
88,124,212Ra,0,13,s,0.2,ɑ,100,,-7.49E+3,2.41E+1
88,123,211Ra,0,13,s,1,ɑ,100,,-6.31E+3,5.39E+1
88,140,228Ra,0,5.75,y,0.03,β⁻,100,,4.55E+1,6.34E-1
88,142,230Ra,0,93,m,2,β⁻,100,,6.77E+2,1.88E+1
88,141,229Ra,0,4,m,0.2,β⁻,100,,1.87E+3,1.96E+1
88,144,232Ra,0,4.2,m,0.8,β⁻,100,,1.34E+3,1.59E+1
88,143,231Ra,0,103.9,s,1.3,β⁻,100,,2.45E+3,1.73E+1
88,146,234Ra,0,30,s,10,β⁻,100,,2.08E+3,1.62E+1
88,145,233Ra,0,30,s,5,β⁻,100,,3.02E+3,1.56E+1
88,115,203Ra,0,31,ms,+17-9,ɑ,100,,,
88,114,202Ra,0,3.8,ms,+1.6-1.1,ɑ,100,,,
88,117,205Ra,0,215,ms,+42-35,ɑ,100,,-8.30E+3,6.35E+1
88,117,205Ra,0.263,170,ms,+60-40,a,100,,-8.30E+3,6.35E+1
88,116,204Ra,0,58,ms,+9-8,ɑ,100,,,
88,119,207Ra,0,1.4,s,0.2,ɑ,86,,-7.63E+3,8.10E+1
88,119,207Ra,0,1.4,s,0.2,ε+β+,14,,-7.63E+3,8.10E+1
88,118,206Ra,0,240,ms,17,ɑ,100,,-9.91E+3,6.75E+1
88,113,201Ra,0,8,ms,+40-4,ɑ,100,,,
88,113,201Ra,0.26,1.6,ms,+7.7-0.7,a,100,,,
89,119,208Ac,0,93,ms,+16-12,ɑ,100,,-5.92E+3,7.19E+1
89,118,207Ac,0,27,ms,+11-6,ɑ,100,,,
89,117,206Ac,0,27,ms,8,ɑ,100,,,
89,117,206Ac,0.2,33,ms,+22-9,a,100,,,
89,116,205Ac,0,7.7,ms,+2.7-1.6,ɑ,100,,,
89,145,234Ac,0,44,s,7,β⁻,100,,4.22E+3,1.42E+1
89,144,233Ac,0,143,s,9,β⁻,100,,2.57E+3,1.31E+1
89,143,232Ac,0,119,s,5,β⁻,100,,3.70E+3,1.31E+1
89,142,231Ac,0,7.5,m,0.1,β⁻,100,,1.94E+3,1.30E+1
89,141,230Ac,0,122,s,3,β⁻,100,,2.97E+3,1.58E+1
89,141,230Ac,0,122,s,3,B-f,0.0000012,4e-7,2.97E+3,1.58E+1
89,140,229Ac,0,62.7,m,0.5,β⁻,100,,1.10E+3,1.23E+1
89,147,236Ac,0,1.2,m,+5.8-0.5,β⁻,100,,4.96E+3,4.06E+1
89,146,235Ac,0,62,s,4,β⁻,100,,3.33E+3,1.91E+1
89,123,212Ac,0,895,ms,28,ɑ,100,,-4.81E+3,2.41E+1
89,122,211Ac,0,210,ms,25,ɑ,100,,-6.73E+3,1.01E+2
89,121,210Ac,0,344,ms,+39-36,ɑ,100,,-5.29E+3,6.50E+1
89,120,209Ac,0,91,ms,+10-9,ɑ,100,,-7.55E+3,1.17E+2
89,129,218Ac,0,1.02,us,0.05,ɑ,100,,-1.51E+3,5.85E+1
89,128,217Ac,0,69,ns,4,ɑ,100,,-3.50E+3,1.54E+1
89,127,216Ac,0,360,us,7,ɑ,100,,-2.14E+3,1.44E+1
89,126,215Ac,0,170,ms,10,ɑ,99.91,0.02,-4.89E+3,1.39E+1
89,126,215Ac,0,170,ms,10,ε+β+,0.09,0.02,-4.89E+3,1.39E+1
89,125,214Ac,0,8.2,s,0.2,ɑ,89,,-4.26E+3,1.72E+1
89,125,214Ac,0,8.2,s,0.2,ε+β+,11,,-4.26E+3,1.72E+1
89,124,213Ac,0,738,ms,21,ɑ,100,,-5.97E+3,1.48E+1
89,134,223Ac,0,2.12,m,0.04,ɑ,99,,-1.56E+3,1.04E+1
89,134,223Ac,0,2.12,m,0.04,ε,1,,-1.56E+3,1.04E+1
89,133,222Ac,0,4.9,s,0.4,ɑ,99,1,-5.81E+2,1.11E+1
89,133,222Ac,0,4.9,s,0.4,ε+β+,1,1,-5.81E+2,1.11E+1
89,133,222Ac,0.03,63,s,2,EC+B+,1.4,0.6,-5.81E+2,1.11E+1
